sample_id,answer_changed,transition_group,stable_correct,broken,repaired,stable_wrong,stable_wrong_same,stable_wrong_different,gold_answer,clean_answer,swap_answer,clean_rationale_chars,swap_rationale_chars,clean_final_marker,swap_final_marker,skip_reason,clean_model_clean_rationale_clean_score_norm,clean_model_clean_rationale_clean_score_raw,clean_model_clean_rationale_clean_tokens,clean_model_clean_rationale_swap_score_norm,clean_model_clean_rationale_swap_score_raw,clean_model_clean_rationale_swap_tokens,clean_model_clean_rationale_gold_score_norm,clean_model_clean_rationale_gold_score_raw,clean_model_clean_rationale_gold_tokens,clean_model_clean_rationale_clean_minus_swap_margin_norm,clean_model_clean_rationale_clean_minus_swap_margin_raw,clean_model_swap_rationale_clean_score_norm,clean_model_swap_rationale_clean_score_raw,clean_model_swap_rationale_clean_tokens,clean_model_swap_rationale_swap_score_norm,clean_model_swap_rationale_swap_score_raw,clean_model_swap_rationale_swap_tokens,clean_model_swap_rationale_gold_score_norm,clean_model_swap_rationale_gold_score_raw,clean_model_swap_rationale_gold_tokens,clean_model_swap_rationale_clean_minus_swap_margin_norm,clean_model_swap_rationale_clean_minus_swap_margin_raw,direct_swap_model_clean_rationale_clean_score_norm,direct_swap_model_clean_rationale_clean_score_raw,direct_swap_model_clean_rationale_clean_tokens,direct_swap_model_clean_rationale_swap_score_norm,direct_swap_model_clean_rationale_swap_score_raw,direct_swap_model_clean_rationale_swap_tokens,direct_swap_model_clean_rationale_gold_score_norm,direct_swap_model_clean_rationale_gold_score_raw,direct_swap_model_clean_rationale_gold_tokens,direct_swap_model_clean_rationale_clean_minus_swap_margin_norm,direct_swap_model_clean_rationale_clean_minus_swap_margin_raw,direct_swap_model_swap_rationale_clean_score_norm,direct_swap_model_swap_rationale_clean_score_raw,direct_swap_model_swap_rationale_clean_tokens,direct_swap_model_swap_rationale_swap_score_norm,direct_swap_model_swap_rationale_swap_score_raw,direct_swap_model_swap_rationale_swap_tokens,direct_swap_model_swap_rationale_gold_score_norm,direct_swap_model_swap_rationale_gold_score_raw,direct_swap_model_swap_rationale_gold_tokens,direct_swap_model_swap_rationale_clean_minus_swap_margin_norm,direct_swap_model_swap_rationale_clean_minus_swap_margin_raw,clean_model_rationale_effect_norm,direct_swap_model_rationale_effect_norm,model_effect_clean_rationale_norm,model_effect_swap_rationale_norm,clean_model_rationale_effect_raw,direct_swap_model_rationale_effect_raw,model_effect_clean_rationale_raw,model_effect_swap_rationale_raw
mgsm_0189,True,broken,False,True,False,False,False,False,34,34,6,281,797,The answer is,none_found,,-0.005026755854487419,-0.015080267563462257,3,-5.390238285064697,-10.780476570129395,2,-0.005026755854487419,-0.015080267563462257,3,5.38521152921021,10.765396302565932,-2.83842404683431,-8.51527214050293,3,-1.6587011814117432,-3.3174023628234863,2,-2.83842404683431,-8.51527214050293,3,-1.1797228654225669,-5.197869777679443,-0.004602541836599509,-0.013807625509798527,3,-4.444071292877197,-8.888142585754395,2,-0.004602541836599509,-0.013807625509798527,3,4.4394687510405975,8.874334960244596,-2.4150940577189126,-7.245282173156738,3,-1.3812264204025269,-2.7624528408050537,2,-2.4150940577189126,-7.245282173156738,3,-1.0338676373163858,-4.482829332351685,-6.564934394632777,-5.473336388356984,-0.9457427781696124,0.14585522810618112,-15.963266080245376,-13.35716429259628,-1.8910613423213363,0.7150404453277588
mgsm_0190,False,stable_correct,True,False,False,False,False,False,360,360,360,170,375,The answer is,Final Answer: The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0191,True,broken,False,True,False,False,False,False,5,5,35,619,591,the answer is,the answer is,,-0.01604897901415825,-0.0320979580283165,2,-2.8264357248942056,-8.479307174682617,3,-0.01604897901415825,-0.0320979580283165,2,2.8103867458800473,8.4472092166543,-4.842717170715332,-9.685434341430664,2,-0.009804416447877884,-0.02941324934363365,3,-4.842717170715332,-9.685434341430664,2,-4.832912754267454,-9.65602109208703,-0.11027222871780396,-0.2205444574356079,2,-2.1132149696350098,-6.339644908905029,3,-0.11027222871780396,-0.2205444574356079,2,2.002942740917206,6.119100451469421,-4.255240440368652,-8.510480880737305,2,-0.09218856692314148,-0.27656570076942444,3,-4.255240440368652,-8.510480880737305,2,-4.163051873445511,-8.23391517996788,-7.643299500147501,-6.165994614362717,-0.8074440049628415,0.6698608808219433,-18.10323030874133,-14.353015631437302,-2.3281087651848793,1.4221059121191502
mgsm_0192,True,stable_wrong,False,False,False,True,False,True,91,136,56,175,583,最终答案:,The answer is,,-0.8885693550109863,-3.5542774200439453,4,-0.06299175322055817,-0.1889752596616745,3,-3.4488697052001953,-10.346609115600586,3,-0.8255776017904282,-3.365302160382271,-3.5860276222229004,-14.344110488891602,4,-0.010844320058822632,-0.032532960176467896,3,-5.463497161865234,-16.390491485595703,3,-3.5751833021640778,-14.311577528715134,-0.777235746383667,-3.108942985534668,4,-0.11505913734436035,-0.34517741203308105,3,-2.937790870666504,-8.813372611999512,3,-0.6621766090393066,-2.763765573501587,-3.277967929840088,-13.111871719360352,4,-0.010203548396627108,-0.030610645189881325,3,-4.893613179524739,-14.680839538574219,3,-3.267764381443461,-13.08126107417047,-2.7496057003736496,-2.6055877724041543,0.16340099275112152,0.30741892072061683,-10.946275368332863,-10.317495500668883,0.6015365868806839,1.2303164545446634
mgsm_0193,True,stable_wrong,False,False,False,True,False,True,24,0,30,333,927,The answer is,none_found,,-0.011220596730709076,-0.022441193461418152,2,-4.153932571411133,-12.461797714233398,3,-4.3626054128011065,-13.08781623840332,3,4.142711974680424,12.43935652077198,-3.920708417892456,-7.841416835784912,2,-0.7052241166432699,-2.1156723499298096,3,-0.11463230848312378,-0.34389692544937134,3,-3.215484301249186,-5.7257444858551025,-0.01941293478012085,-0.0388258695602417,2,-3.498485883076986,-10.495457649230957,3,-3.575228691101074,-10.725686073303223,3,3.479072948296865,10.456631779670715,-3.269993305206299,-6.539986610412598,2,-0.36570437749226886,-1.0971131324768066,3,-0.3174043893814087,-0.9522131681442261,3,-2.90428892771403,-5.442873477935791,-7.358196275929609,-6.383361876010895,-0.6636390263835588,0.31119537353515625,-18.165101006627083,-15.899505257606506,-1.982724741101265,0.2828710079193115
mgsm_0194,False,stable_correct,True,False,False,False,False,False,10,10,10,140,436,The answer is,Final Answer: The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0195,False,stable_wrong,False,False,False,True,True,False,12,12.00,12.00,171,618,The answer is,the answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0196,False,stable_correct,True,False,False,False,False,False,120,120,120,782,870,the answer is,The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0197,False,stable_wrong,False,False,False,True,True,False,6277,0,0,151,152,The answer is,The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0198,True,repaired,False,False,True,False,False,False,320,2,320,356,794,none_found,Final Answer: The answer is,,-0.3385419249534607,-0.6770838499069214,2,-1.1767725944519043,-4.707090377807617,4,-1.1767725944519043,-4.707090377807617,4,0.8382306694984436,4.030006527900696,-4.213469982147217,-8.426939964294434,2,-0.005185139365494251,-0.020740557461977005,4,-0.005185139365494251,-0.020740557461977005,4,-4.2082848427817225,-8.406199406832457,-0.3243180811405182,-0.6486361622810364,2,-0.9474096298217773,-3.7896385192871094,4,-0.9474096298217773,-3.7896385192871094,4,0.6230915486812592,3.141002357006073,-3.859358549118042,-7.718717098236084,2,-0.00395126873627305,-0.0158050749450922,4,-0.00395126873627305,-0.0158050749450922,4,-3.855407280381769,-7.702912023290992,-5.046515512280166,-4.478498829063028,-0.21513912081718445,0.3528775623999536,-12.436205934733152,-10.843914380297065,-0.8890041708946228,0.7032873835414648
mgsm_0199,True,stable_wrong,False,False,False,True,False,True,7500,15000000,150,247,824,The answer is,the answer is,,-0.06880374749501546,-0.6192337274551392,9,-0.14840610325336456,-0.5936244130134583,4,-2.52257080078125,-12.61285400390625,5,0.0796023557583491,-0.025609314441680908,-1.570906745062934,-14.138160705566406,9,-0.08801301568746567,-0.35205206274986267,4,-2.6720870971679687,-13.360435485839844,5,-1.4828937293754683,-13.786108642816544,-0.08071288797590467,-0.7264159917831421,9,-0.17656046152114868,-0.7062418460845947,4,-2.075992774963379,-10.379963874816895,5,0.09584757354524401,-0.020174145698547363,-1.5636776818169489,-14.073099136352539,9,-0.06687678396701813,-0.2675071358680725,4,-2.5447565078735352,-12.723782539367676,5,-1.4968008978499308,-13.805592000484467,-1.5624960851338174,-1.5926484713951747,0.016245217786894903,-0.013907168474462495,-13.760499328374863,-13.78541785478592,0.005435168743133545,-0.019483357667922974
mgsm_0200,False,stable_correct,True,False,False,False,False,False,55,55,55,168,465,The answer is,the answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0201,True,stable_wrong,False,False,False,True,False,True,114200,1871500,5,342,365,none_found,none_found,,-0.029171491041779518,-0.23337192833423615,8,-4.473232746124268,-8.946465492248535,2,-2.7501678466796875,-19.251174926757812,7,4.444061255082488,8.713093563914299,-2.3970584869384766,-19.176467895507812,8,-0.6323806643486023,-1.2647613286972046,2,-1.4858848026820592,-10.401193618774414,7,-1.7646778225898743,-17.911706566810608,-0.03048286959528923,-0.24386295676231384,8,-3.9020071029663086,-7.804014205932617,2,-2.4976746695382253,-17.483722686767578,7,3.8715242333710194,7.560151249170303,-2.284435272216797,-18.275482177734375,8,-0.5067802667617798,-1.0135605335235596,2,-1.4426021575927734,-10.098215103149414,7,-1.777655005455017,-17.261921644210815,-6.208739077672362,-5.6491792388260365,-0.5725370217114687,-0.012977182865142822,-26.624800130724907,-24.82207289338112,-1.1529423147439957,0.6497849225997925
mgsm_0202,False,stable_correct,True,False,False,False,False,False,100,100,100,198,198,The answer is,答案是:,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0203,True,stable_wrong,False,False,False,True,False,True,31,19,59,354,957,none_found,The answer is,,-0.0029441555961966515,-0.008832466788589954,3,-4.84089469909668,-14.522684097290039,3,-4.389469146728516,-13.168407440185547,3,4.837950543500483,14.513851630501449,-4.394876162211101,-13.1846284866333,3,-0.0012984629720449448,-0.0038953889161348343,3,-4.711933453877767,-14.1358003616333,3,-4.393577699239056,-13.180733097717166,-0.004275529955824216,-0.012826589867472649,3,-4.126391728719075,-12.379175186157227,3,-3.7122039794921875,-11.136611938476562,3,4.122116198763251,12.366348596289754,-3.888911565144857,-11.66673469543457,3,-0.0029388278101881347,-0.008816483430564404,3,-4.1953080495198565,-12.58592414855957,3,-3.8859727373346686,-11.657918212004006,-9.23152824273954,-8.00808893609792,-0.7158343447372317,0.507604961904387,-27.694584728218615,-24.02426680829376,-2.147503034211695,1.52281488571316
mgsm_0204,False,stable_correct,True,False,False,False,False,False,98,98,98,264,253,The answer is,答案是 ,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0205,False,stable_wrong,False,False,False,True,True,False,98,110,110,316,620,The answer is,Final Answer: The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0206,False,stable_correct,True,False,False,False,False,False,860,860,860,235,847,The answer is,the answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0207,True,broken,False,True,False,False,False,False,2600,2600,5200,286,907,The answer is,the answer is,,-0.0007219254970550537,-0.0036096274852752686,5,-2.8725175857543945,-14.362587928771973,5,-0.0007219254970550537,-0.0036096274852752686,5,2.8717956602573396,14.358978301286697,-2.9975406646728517,-14.987703323364258,5,-0.003633730113506317,-0.018168650567531586,5,-2.9975406646728517,-14.987703323364258,5,-2.9939069345593454,-14.969534672796726,-0.0018006108701229095,-0.009003054350614548,5,-2.422843170166016,-12.114215850830078,5,-0.0018006108701229095,-0.009003054350614548,5,2.421042559295893,12.105212796479464,-2.696564483642578,-13.48282241821289,5,-0.011564983427524567,-0.05782491713762283,5,-2.696564483642578,-13.48282241821289,5,-2.6849995002150533,-13.424997501075268,-5.865702594816685,-5.106042059510946,-0.4507531009614465,0.30890743434429213,-29.328512974083424,-25.53021029755473,-2.253765504807234,1.5445371717214584
mgsm_0208,False,stable_correct,True,False,False,False,False,False,76,76,76,561,491,Final Answer: The answer is,Final Answer: ,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0209,True,stable_wrong,False,False,False,True,False,True,145,15,36000,201,795,The answer is,none_found,,-0.0036047358686725297,-0.01081420760601759,3,-2.4205586115519204,-14.523351669311523,6,-4.008980751037598,-16.03592300415039,4,2.416953875683248,14.512537461705506,-1.9530757268269856,-5.859227180480957,3,-0.7759864330291748,-4.655918598175049,6,-2.6317903995513916,-10.527161598205566,4,-1.1770892937978108,-1.2033085823059082,-0.004433139537771543,-0.013299418613314629,3,-1.9498014450073242,-11.698808670043945,6,-3.320228338241577,-13.280913352966309,4,1.9453683054695527,11.68550925143063,-1.916537602742513,-5.749612808227539,3,-0.784491221110026,-4.706947326660156,6,-2.620936632156372,-10.483746528625488,4,-1.1320463816324868,-1.0426654815673828,-3.5940431694810586,-3.0774146871020394,-0.4715855702136953,0.04504291216532397,-15.715846044011414,-12.728174732998013,-2.827028210274875,0.1606431007385254
mgsm_0210,True,stable_wrong,False,False,False,True,False,True,10,15,12,343,733,none_found,the answer is,,-0.0019469874290128548,-0.005840962287038565,3,-3.7623634338378906,-11.287090301513672,3,-3.600905100504557,-10.802715301513672,3,3.7604164464088776,11.281249339226633,-3.8262062072753906,-11.478618621826172,3,-0.003289658265809218,-0.009868974797427654,3,-3.5605812072753906,-10.681743621826172,3,-3.8229165490095816,-11.468749647028744,-0.006318459287285805,-0.018955377861857414,3,-3.204234759012858,-9.612704277038574,3,-2.917776425679525,-8.753329277038574,3,3.197916299725572,9.593748899176717,-3.384005864461263,-10.152017593383789,3,-0.019422616809606552,-0.058267850428819656,3,-3.149630864461263,-9.448892593383789,3,-3.3645832476516566,-10.09374974295497,-7.583332995418459,-6.562499547377229,-0.5625001466833055,0.45833330135792494,-22.749998986255378,-19.687498642131686,-1.6875004400499165,1.3749999040737748
mgsm_0211,True,broken,False,True,False,False,False,False,4,4,52,291,991,The answer is,none_found,,-0.005965856835246086,-0.011931713670492172,2,-5.552263895670573,-16.65679168701172,3,-0.005965856835246086,-0.011931713670492172,2,5.546298038835327,16.644859973341227,-2.6063621044158936,-5.212724208831787,2,-2.1408286094665527,-6.422485828399658,3,-2.6063621044158936,-5.212724208831787,2,-0.4655334949493408,1.209761619567871,-0.005137518513947725,-0.01027503702789545,2,-4.468057632446289,-13.404172897338867,3,-0.005137518513947725,-0.01027503702789545,2,4.462920113932341,13.393897860310972,-2.203944683074951,-4.407889366149902,2,-0.9879419008890787,-2.9638257026672363,3,-2.203944683074951,-4.407889366149902,2,-1.2160027821858725,-1.444063663482666,-6.011831533784668,-5.678922896118214,-1.0833779249029858,-0.7504692872365317,-15.435098353773355,-14.837961523793638,-3.250962113030255,-2.653825283050537
mgsm_0212,False,stable_correct,True,False,False,False,False,False,5,5,5,273,190,The answer is,最终答案,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0213,True,repaired,False,False,True,False,False,False,250,225,250,154,970,The answer is,none_found,,-0.002991336164996028,-0.011965344659984112,4,-2.540098190307617,-10.160392761230469,4,-2.540098190307617,-10.160392761230469,4,2.537106854142621,10.148427416570485,-3.0305957794189453,-12.122383117675781,4,-0.02989291399717331,-0.11957165598869324,4,-0.02989291399717331,-0.11957165598869324,4,-3.000702865421772,-12.002811461687088,-0.006134656723588705,-0.02453862689435482,4,-2.2785181999206543,-9.114072799682617,4,-2.2785181999206543,-9.114072799682617,4,2.2723835431970656,9.089534172788262,-2.7546515464782715,-11.018606185913086,4,-0.06062740087509155,-0.2425096035003662,4,-0.06062740087509155,-0.2425096035003662,4,-2.69402414560318,-10.77609658241272,-5.537809719564393,-4.9664076888002455,-0.26472331094555557,0.30667871981859207,-22.151238878257573,-19.865630755200982,-1.0588932437822223,1.2267148792743683
mgsm_0214,True,stable_wrong,False,False,False,True,False,True,8,4,5,350,924,none_found,none_found,,-2.467010259628296,-4.934020519256592,2,-3.474822759628296,-6.949645519256592,2,-0.029510295018553734,-0.05902059003710747,2,1.0078125,2.015625,-1.1159058809280396,-2.231811761856079,2,-1.7721558809280396,-3.544311761856079,2,-0.9205933213233948,-1.8411866426467896,2,0.65625,1.3125,-1.9460161924362183,-3.8920323848724365,2,-2.985078811645508,-5.970157623291016,2,-0.08664119988679886,-0.17328239977359772,2,1.0390626192092896,2.078125238418579,-1.0936309099197388,-2.1872618198394775,2,-1.6561309099197388,-3.3122618198394775,2,-1.0155059099197388,-2.0310118198394775,2,0.5625,1.125,-0.3515625,-0.47656261920928955,0.03125011920928955,-0.09375,-0.703125,-0.9531252384185791,0.0625002384185791,-0.1875
mgsm_0215,False,stable_correct,True,False,False,False,False,False,44,44,44,296,517,The answer is,Final Answer: The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0216,True,broken,False,True,False,False,False,False,220,220,1544.96,261,295,The answer is,The answer is,,-0.001664227806031704,-0.006656911224126816,4,-3.5397586822509766,-28.318069458007812,8,-0.001664227806031704,-0.006656911224126816,4,3.538094454444945,28.311412546783686,-3.166614532470703,-12.666458129882812,4,-0.2372359037399292,-1.8978872299194336,8,-3.166614532470703,-12.666458129882812,4,-2.929378628730774,-10.768570899963379,-0.0030229713302105665,-0.012091885320842266,4,-3.1684060096740723,-25.347248077392578,8,-0.0030229713302105665,-0.012091885320842266,4,3.1653830383438617,25.335156192071736,-2.577144145965576,-10.308576583862305,4,-0.17906518280506134,-1.4325214624404907,8,-2.577144145965576,-10.308576583862305,4,-2.398078963160515,-8.876055121421814,-6.467473083175719,-5.5634620015043765,-0.37271141610108316,0.5312996655702591,-39.079983446747065,-34.21121131349355,-2.97625635471195,1.892515778541565
mgsm_0217,True,broken,False,True,False,False,False,False,15,15,11,76,428,The answer is,final answer,,-0.004902997054159641,-0.014708991162478924,3,-3.431986172993978,-10.295958518981934,3,-0.004902997054159641,-0.014708991162478924,3,3.4270831759398184,10.281249527819455,-3.6153748830159507,-10.846124649047852,3,-0.013812527060508728,-0.041437581181526184,3,-3.6153748830159507,-10.846124649047852,3,-3.601562355955442,-10.804687067866325,-0.003592064914604028,-0.010776194743812084,3,-2.4619253476460776,-7.385776042938232,3,-0.003592064914604028,-0.010776194743812084,3,2.4583332827314734,7.37499984819442,-3.0742880503336587,-9.222864151000977,3,-0.04824639856815338,-0.14473919570446014,3,-3.0742880503336587,-9.222864151000977,3,-3.0260416517655053,-9.078124955296516,-7.02864553189526,-5.484374934496978,-0.9687498932083449,0.5755207041899366,-21.08593659568578,-16.453124803490937,-2.9062496796250343,1.726562112569809
mgsm_0218,True,repaired,False,False,True,False,False,False,45,12,45,363,541,none_found,Final Answer: The answer is,,-0.017517959078152973,-0.05255387723445892,3,-4.165487607320149,-12.49646282196045,3,-4.165487607320149,-12.49646282196045,3,4.147969648241997,12.44390894472599,-4.392768541971843,-13.178305625915527,3,-0.010885165383418402,-0.0326554961502552,3,-0.010885165383418402,-0.0326554961502552,3,-4.381883376588425,-13.145650129765272,-0.015510397652784983,-0.04653119295835495,3,-3.478525479634603,-10.435576438903809,3,-3.478525479634603,-10.435576438903809,3,3.463015081981818,10.389045245945454,-3.7636286417643228,-11.290885925292969,3,-0.006951375554005305,-0.020854126662015915,3,-0.006951375554005305,-0.020854126662015915,3,-3.7566772662103176,-11.270031798630953,-8.529853024830421,-7.219692348192136,-0.6849545662601786,0.625206110378107,-25.589559074491262,-21.659077044576406,-2.0548636987805367,1.8756183311343193
mgsm_0219,True,broken,False,True,False,False,False,False,54,54,197,244,731,The answer is,none_found,,-0.003986448049545288,-0.011959344148635864,3,-3.043400764465332,-12.173603057861328,4,-0.003986448049545288,-0.011959344148635864,3,3.0394143164157867,12.161643713712692,-0.013658565779527029,-0.040975697338581085,3,-2.146148443222046,-8.584593772888184,4,-0.013658565779527029,-0.040975697338581085,3,2.1324898774425187,8.543618075549603,-0.0035941932971278825,-0.010782579891383648,3,-2.505887031555176,-10.023548126220703,4,-0.0035941932971278825,-0.010782579891383648,3,2.502292838258048,10.01276554632932,-0.02331065634886424,-0.06993196904659271,3,-1.9203604459762573,-7.681441783905029,4,-0.02331065634886424,-0.06993196904659271,3,1.897049789627393,7.611509814858437,-0.906924438973268,-0.605243048630655,-0.5371214781577387,-0.2354400878151257,-3.6180256381630898,-2.401255731470883,-2.148878167383373,-0.9321082606911659
mgsm_0220,False,stable_correct,True,False,False,False,False,False,70,70,70,230,810,The answer is,Final Answer: The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0221,True,stable_wrong,False,False,False,True,False,True,90,180,540,108,260,The answer is,Final Answer: ,,-0.004439123906195164,-0.017756495624780655,4,-3.3741538524627686,-13.496615409851074,4,-3.9751529693603516,-11.925458908081055,3,3.3697147285565734,13.478858914226294,-0.7808037996292114,-3.1232151985168457,4,-0.7216603755950928,-2.886641502380371,4,-1.5264873504638672,-4.579462051391602,3,-0.05914342403411865,-0.2365736961364746,-0.0029992018826305866,-0.011996807530522346,4,-3.2281949520111084,-12.912779808044434,4,-3.393209139506022,-10.179627418518066,3,3.225195750128478,12.900783000513911,-0.7860890626907349,-3.1443562507629395,4,-0.629077672958374,-2.516310691833496,4,-1.397093931833903,-4.191281795501709,3,-0.15701138973236084,-0.6280455589294434,-3.428858152590692,-3.3822071398608387,-0.14451897842809558,-0.09786796569824219,-13.715432610362768,-13.528828559443355,-0.5780759137123823,-0.39147186279296875
mgsm_0222,False,stable_correct,True,False,False,False,False,False,140,140,140,106,386,The answer is,Final Answer: The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0223,False,stable_correct,True,False,False,False,False,False,20000,20000,20000,104,207,The answer is,The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0224,False,stable_correct,True,False,False,False,False,False,180,180,180,202,201,The answer is,答案是:,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0225,True,broken,False,True,False,False,False,False,9,9,6,238,461,最终答案,Final Answer: The answer is,,-0.013769498094916344,-0.027538996189832687,2,-5.845800876617432,-11.691601753234863,2,-0.013769498094916344,-0.027538996189832687,2,5.832031378522515,11.66406275704503,-4.9201579093933105,-9.840315818786621,2,-0.02953268401324749,-0.05906536802649498,2,-4.9201579093933105,-9.840315818786621,2,-4.890625225380063,-9.781250450760126,-0.01742681674659252,-0.03485363349318504,2,-4.82992696762085,-9.6598539352417,2,-0.01742681674659252,-0.03485363349318504,2,4.812500150874257,9.625000301748514,-4.348659992218018,-8.697319984436035,2,-0.03616002947092056,-0.07232005894184113,2,-4.348659992218018,-8.697319984436035,2,-4.312499962747097,-8.624999925494194,-10.722656603902578,-9.125000113621354,-1.0195312276482582,0.578125262632966,-21.445313207805157,-18.250000227242708,-2.0390624552965164,1.156250525265932
mgsm_0226,True,stable_wrong,False,False,False,True,False,True,33,0,45,176,353,答案,none_found,,-1.252988338470459,-2.505976676940918,2,-3.093411445617676,-9.280234336853027,3,-2.3540671666463218,-7.062201499938965,3,1.8404231071472168,6.774257659912109,-1.3814356327056885,-2.762871265411377,2,-2.8208653132120767,-8.46259593963623,3,-1.8750230471293132,-5.6250691413879395,3,1.4394296805063882,5.6997246742248535,-1.1574474573135376,-2.314894914627075,2,-2.351388136545817,-7.054164409637451,3,-1.4158809979756672,-4.247642993927002,3,1.1939406792322793,4.739269495010376,-1.5939956903457642,-3.1879913806915283,2,-1.8488219579060872,-5.546465873718262,3,-1.0216633478800456,-3.0649900436401367,3,0.254826267560323,2.3584744930267334,-0.4009934266408286,-0.9391144116719563,-0.6464824279149375,-1.1846034129460652,-1.0745329856872559,-2.3807950019836426,-2.0349881649017334,-3.34125018119812
mgsm_0227,True,stable_wrong,False,False,False,True,False,True,9,9.00,5.0,345,799,none_found,none_found,,-0.0792132019996643,-0.39606600999832153,5,-2.8747012615203857,-11.498805046081543,4,-0.07672259956598282,-0.15344519913196564,2,2.7954880595207214,11.102739036083221,-2.2031978607177733,-11.015989303588867,5,-2.8928608894348145,-11.571443557739258,4,-4.256481647491455,-8.51296329498291,2,0.6896630287170411,0.5554542541503906,-0.06370816230773926,-0.3185408115386963,5,-2.4122934341430664,-9.649173736572266,4,-0.08715913444757462,-0.17431826889514923,2,2.348585271835327,9.33063292503357,-1.8875471115112306,-9.437735557556152,5,-2.7221357822418213,-10.888543128967285,4,-3.8679733276367188,-7.7359466552734375,2,0.8345886707305907,1.4508075714111328,-2.1058250308036803,-1.5139966011047363,-0.4469027876853944,0.14492564201354963,-10.54728478193283,-7.8798253536224365,-1.772106111049652,0.8953533172607422
mgsm_0228,False,stable_correct,True,False,False,False,False,False,1,1,1,272,250,The answer is,答案是:,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0229,True,repaired,False,False,True,False,False,False,21,84,21,815,550,none_found,Final Answer: The answer is,,-0.2061423659324646,-0.6184270977973938,3,-0.902129332224528,-2.706387996673584,3,-0.902129332224528,-2.706387996673584,3,0.6959869662920634,2.08796089887619,-3.2145732243855796,-9.643719673156738,3,-0.014549160997072855,-0.04364748299121857,3,-0.014549160997072855,-0.04364748299121857,3,-3.200024063388507,-9.60007219016552,-0.14367690682411194,-0.4310307204723358,3,-1.211901346842448,-3.6357040405273438,3,-1.211901346842448,-3.6357040405273438,3,1.068224440018336,3.204673320055008,-2.405725638071696,-7.217176914215088,3,-0.013720673819382986,-0.041162021458148956,3,-0.013720673819382986,-0.041162021458148956,3,-2.3920049642523127,-7.176014892756939,-3.89601102968057,-3.460229404270649,0.3722374737262727,0.8080190991361942,-11.68803308904171,-10.380688212811947,1.1167124211788177,2.424057297408581
